Id_share-of-the-population-with-access-to-electricity,Id_Entity,Code,Year,AccessToElectricity(%Population),Outlier_AccessToElectricity(%Population)
5617,273,TLS,2001,25.600000381469727,0
5618,273,TLS,2002,23.96361351013184,0
5619,273,TLS,2003,27.700000762939453,1
5620,273,TLS,2004,30.31347274780273,1
5621,273,TLS,2005,33.48642349243164,1
5622,273,TLS,2006,36.6612434387207,1
5623,273,TLS,2007,36.59999847412109,1
5624,273,TLS,2008,43.02716445922852,1
5625,273,TLS,2009,46.22367858886719,1
5626,273,TLS,2010,38.0,1
5627,273,TLS,2011,52.65736770629883,1
5628,273,TLS,2012,55.89995574951172,1
5629,273,TLS,2013,59.162376403808594,1
5630,273,TLS,2014,62.44260787963867,1
5631,273,TLS,2015,67.28153228759766,1
5632,273,TLS,2016,76.5,1
5633,273,TLS,2017,79.77896118164062,1
5634,273,TLS,2018,85.38140106201172,1
5635,273,TLS,2019,90.79865264892578,1
5636,273,TLS,2020,96.1233139038086,1
5637,274,TGO,1998,15.300000190734863,0
5638,274,TGO,1999,16.072999954223633,0
5639,274,TGO,2000,16.956233978271484,0
5640,274,TGO,2001,19.600366592407227,0
5641,274,TGO,2002,21.352861404418945,0
5642,274,TGO,2003,23.10011863708496,0
5643,274,TGO,2004,24.844491958618164,0
5644,274,TGO,2005,26.588327407836918,0
5645,274,TGO,2006,27.899999618530277,1
5646,274,TGO,2007,30.084266662597656,1
5647,274,TGO,2008,31.841726303100582,1
5648,274,TGO,2009,33.609127044677734,1
5649,274,TGO,2010,30.79174423217773,1
5650,274,TGO,2011,39.70000076293945,1
5651,274,TGO,2012,38.99806213378906,1
5652,274,TGO,2013,40.83136749267578,1
5653,274,TGO,2014,45.70000076293945,1
5654,274,TGO,2015,44.64759063720703,1
5655,274,TGO,2016,46.76501083374024,1
5656,274,TGO,2017,48.0,1
5657,274,TGO,2018,50.0,1
5658,274,TGO,2019,52.36310958862305,1
5659,274,TGO,2020,53.99743270874024,1
5660,275,TON,1994,80.0,1
5661,275,TON,1995,81.7884750366211,1
5662,275,TON,1996,82.55436706542969,1
5663,275,TON,1997,83.31685638427734,1
5664,275,TON,1998,84.07527160644531,1
5665,275,TON,1999,84.82884216308594,1
5666,275,TON,2000,85.57862854003906,1
5667,275,TON,2001,86.29362487792969,1
5668,275,TON,2002,87.00103759765625,1
5669,275,TON,2003,87.70321655273438,1
5670,275,TON,2004,88.40251159667969,1
5671,275,TON,2005,89.10126495361328,1
5672,275,TON,2006,92.3000030517578,1
5673,275,TON,2007,90.50704193115234,1
5674,275,TON,2008,91.21942901611328,1
5675,275,TON,2009,91.9417495727539,1
5676,275,TON,2010,92.67671966552734,1
5677,275,TON,2011,92.17545318603516,1
5678,275,TON,2012,92.8000030517578,1
5679,275,TON,2013,94.9836654663086,1
5680,275,TON,2014,95.78970336914062,1
5681,275,TON,2015,100.0,1
5682,275,TON,2016,97.0199966430664,1
5683,275,TON,2017,98.361572265625,1
5684,275,TON,2018,99.132568359375,1
5685,275,TON,2019,98.4000015258789,1
5686,275,TON,2020,100.0,1
5687,278,TTO,2000,91.29000091552734,1
5688,278,TTO,2001,96.93202209472656,1
5689,278,TTO,2002,97.1231460571289,1
5690,278,TTO,2003,97.30902099609376,1
5691,278,TTO,2004,97.49201965332033,1
5692,278,TTO,2005,97.67447662353516,1
5693,278,TTO,2006,100.0,1
5694,278,TTO,2007,100.0,1
5695,278,TTO,2008,100.0,1
5696,278,TTO,2009,99.0,1
5697,278,TTO,2010,100.0,1
5698,278,TTO,2011,100.0,1
5699,278,TTO,2012,100.0,1
5700,278,TTO,2013,100.0,1
5701,278,TTO,2014,100.0,1
5702,278,TTO,2015,100.0,1
5703,278,TTO,2016,100.0,1
5704,278,TTO,2017,100.0,1
5705,278,TTO,2018,100.0,1
5706,278,TTO,2019,100.0,1
5707,278,TTO,2020,100.0,1
5708,279,TUN,1994,86.80000305175781,1
5709,279,TUN,1995,88.69999694824219,1
5710,279,TUN,1996,90.4000015258789,1
5711,279,TUN,1997,92.0,1
5712,279,TUN,1998,93.1999969482422,1
5713,279,TUN,1999,94.1999969482422,1
5714,279,TUN,2000,94.8000030517578,1
5715,279,TUN,2001,97.3000030517578,1
5716,279,TUN,2002,97.8000030517578,1
5717,279,TUN,2003,98.4000015258789,1
5718,279,TUN,2004,99.0,1
5719,279,TUN,2005,99.3000030517578,1
5720,279,TUN,2006,99.4000015258789,1
5721,279,TUN,2007,99.4000015258789,1
5722,279,TUN,2008,99.4000015258789,1
5723,279,TUN,2009,99.5,1
5724,279,TUN,2010,99.5,1
5725,279,TUN,2011,99.5,1
5726,279,TUN,2012,99.5,1
5727,279,TUN,2013,99.6999969482422,1
5728,279,TUN,2014,99.8000030517578,1
5729,279,TUN,2015,99.9000015258789,1
5730,279,TUN,2016,100.0,1
5731,279,TUN,2017,100.0,1
5732,279,TUN,2018,99.8000030517578,1
5733,279,TUN,2019,100.0,1
5734,279,TUN,2020,100.0,1
5735,280,TUR,2000,100.0,1
5736,280,TUR,2001,100.0,1
5737,280,TUR,2002,100.0,1
5738,280,TUR,2003,100.0,1
5739,280,TUR,2004,99.99799346923828,1
5740,280,TUR,2005,99.98703002929688,1
5741,280,TUR,2006,99.96072387695312,1
5742,280,TUR,2007,99.92317199707033,1
5743,280,TUR,2008,99.880859375,1
5744,280,TUR,2009,99.8508758544922,1
5745,280,TUR,2010,100.0,1
5746,280,TUR,2011,100.0,1
5747,280,TUR,2012,100.0,1
5748,280,TUR,2013,100.0,1
5749,280,TUR,2014,100.0,1
5750,280,TUR,2015,100.0,1
5751,280,TUR,2016,100.0,1
5752,280,TUR,2017,100.0,1
5753,280,TUR,2018,100.0,1
5754,280,TUR,2019,100.0,1
5755,280,TUR,2020,100.0,1
5756,281,TKM,2000,99.5999984741211,1
5757,281,TKM,2001,99.73518371582033,1
5758,281,TKM,2002,99.7191925048828,1
5759,281,TKM,2003,99.69796752929688,1
5760,281,TKM,2004,99.6738510131836,1
5761,281,TKM,2005,99.64920043945312,1
5762,281,TKM,2006,99.8413314819336,1
5763,281,TKM,2007,99.60816192626952,1
5764,281,TKM,2008,99.59713745117188,1
5765,281,TKM,2009,99.59605407714844,1
5766,281,TKM,2010,100.0,1
5767,281,TKM,2011,99.87741088867188,1
5768,281,TKM,2012,99.89583587646484,1
5769,281,TKM,2013,99.91209411621094,1
5770,281,TKM,2014,99.9351043701172,1
5771,281,TKM,2015,100.0,1
5772,281,TKM,2016,99.98989868164062,1
5773,281,TKM,2017,99.99624633789062,1
5774,281,TKM,2018,100.0,1
5775,281,TKM,2019,99.9000015258789,1
5776,281,TKM,2020,100.0,1
5777,282,TCA,1990,88.69999694824219,1
5778,282,TCA,1991,91.0539093017578,1
5779,282,TCA,1992,91.43911743164062,1
5780,282,TCA,1993,91.82364654541016,1
5781,282,TCA,1994,92.20681762695312,1
5782,282,TCA,1995,92.58794403076172,1
5783,282,TCA,1996,92.96634674072266,1
5784,282,TCA,1997,93.34136199951172,1
5785,282,TCA,1998,93.71228790283205,1
5786,282,TCA,1999,94.07837677001952,1
5787,282,TCA,2000,95.5999984741211,1
5788,282,TCA,2001,94.870361328125,1
5789,282,TCA,2002,95.1637191772461,1
5790,282,TCA,2003,95.45184326171876,1
5791,282,TCA,2004,95.73707580566406,1
5792,282,TCA,2005,96.0217742919922,1
5793,282,TCA,2006,96.308349609375,1
5794,282,TCA,2007,96.59944152832033,1
5795,282,TCA,2008,96.89776611328124,1
5796,282,TCA,2009,100.0,1
5797,282,TCA,2010,100.0,1
5798,282,TCA,2011,100.0,1
5799,282,TCA,2012,93.0999984741211,1
5800,282,TCA,2013,100.0,1
5801,282,TCA,2014,100.0,1
5802,282,TCA,2015,100.0,1
5803,282,TCA,2016,100.0,1
5804,282,TCA,2017,100.0,1
5805,282,TCA,2018,100.0,1
5806,282,TCA,2019,100.0,1
5807,282,TCA,2020,99.4000015258789,1
5808,283,TUV,2000,94.63067626953124,1
5809,283,TUV,2001,94.83582305908205,1
5810,283,TUV,2002,94.6297836303711,1
5811,283,TUV,2003,95.22571563720705,1
5812,283,TUV,2004,95.4151611328125,1
5813,283,TUV,2005,95.60407257080078,1
5814,283,TUV,2006,95.79484558105467,1
5815,283,TUV,2007,96.6999969482422,1
5816,283,TUV,2008,96.19268035888672,1
5817,283,TUV,2009,96.4051513671875,1
5818,283,TUV,2010,96.6302719116211,1
5819,283,TUV,2011,96.8707504272461,1
5820,283,TUV,2012,97.6717758178711,1
5821,283,TUV,2013,97.40767669677734,1
5822,283,TUV,2014,97.703857421875,1
5823,283,TUV,2015,98.01488494873048,1
5824,283,TUV,2016,97.3000030517578,1
5825,283,TUV,2017,98.85383605957033,1
5826,283,TUV,2018,99.0653839111328,1
5827,283,TUV,2019,99.6999969482422,1
5828,283,TUV,2020,99.6892318725586,1
5829,289,UGA,1991,5.599999904632568,0
5830,289,UGA,1994,0.5338985323905945,0
5831,289,UGA,1995,6.800000190734863,0
5832,289,UGA,1996,2.8111042976379395,0
5833,289,UGA,1997,3.944947719573975,0
5834,289,UGA,1998,5.074711799621582,0
5835,289,UGA,1999,6.199634075164795,0
5836,289,UGA,2000,7.351130485534668,0
5837,289,UGA,2001,8.600000381469727,0
5838,289,UGA,2002,7.800000190734863,0
5839,289,UGA,2003,10.563553810119627,0
5840,289,UGA,2004,11.62545680999756,0
5841,289,UGA,2005,8.899999618530273,0
5842,289,UGA,2006,9.0,0
5843,289,UGA,2007,14.817822456359863,0
5844,289,UGA,2008,15.892813682556152,0
5845,289,UGA,2009,10.0,0
5846,289,UGA,2010,12.100000381469728,0
5847,289,UGA,2011,14.600000381469728,0
5848,289,UGA,2012,20.319271087646484,0
5849,289,UGA,2013,13.899999618530272,0
5850,289,UGA,2014,20.399999618530277,0
5851,289,UGA,2015,18.5,0
5852,289,UGA,2016,26.700000762939453,0
5853,289,UGA,2017,32.52115249633789,1
5854,289,UGA,2018,41.91999816894531,1
5855,289,UGA,2019,41.29999923706055,1
5856,289,UGA,2020,42.07441711425781,1
5857,290,UKR,1990,100.0,1
5858,290,UKR,1991,100.0,1
5859,290,UKR,1992,100.0,1
5860,290,UKR,1993,100.0,1
5861,290,UKR,1994,100.0,1
5862,290,UKR,1995,100.0,1
5863,290,UKR,1996,100.0,1
5864,290,UKR,1997,100.0,1
5865,290,UKR,1998,100.0,1
5866,290,UKR,1999,100.0,1
5867,290,UKR,2000,100.0,1
5868,290,UKR,2001,100.0,1
5869,290,UKR,2002,100.0,1
5870,290,UKR,2003,100.0,1
5871,290,UKR,2004,100.0,1
5872,290,UKR,2005,99.88555908203124,1
5873,290,UKR,2006,100.0,1
5874,290,UKR,2007,99.8000030517578,1
5875,290,UKR,2008,100.0,1
5876,290,UKR,2009,100.0,1
5877,290,UKR,2010,100.0,1
5878,290,UKR,2011,100.0,1
5879,290,UKR,2012,99.86749267578124,1
5880,290,UKR,2013,100.0,1
5881,290,UKR,2014,100.0,1
5882,290,UKR,2015,100.0,1
5883,290,UKR,2016,100.0,1
5884,290,UKR,2017,100.0,1
5885,290,UKR,2018,100.0,1
5886,290,UKR,2019,100.0,1
5887,290,UKR,2020,100.0,1
5888,291,ARE,1990,100.0,1
5889,291,ARE,1991,100.0,1
5890,291,ARE,1992,100.0,1
5891,291,ARE,1993,100.0,1
5892,291,ARE,1994,100.0,1
5893,291,ARE,1995,100.0,1
5894,291,ARE,1996,100.0,1
5895,291,ARE,1997,100.0,1
5896,291,ARE,1998,100.0,1
5897,291,ARE,1999,100.0,1
5898,291,ARE,2000,100.0,1
5899,291,ARE,2001,100.0,1
5900,291,ARE,2002,100.0,1
5901,291,ARE,2003,100.0,1
5902,291,ARE,2004,100.0,1
5903,291,ARE,2005,100.0,1
5904,291,ARE,2006,100.0,1
5905,291,ARE,2007,100.0,1
5906,291,ARE,2008,100.0,1
5907,291,ARE,2009,100.0,1
5908,291,ARE,2010,100.0,1
5909,291,ARE,2011,100.0,1
5910,291,ARE,2012,100.0,1
5911,291,ARE,2013,100.0,1
5912,291,ARE,2014,100.0,1
5913,291,ARE,2015,100.0,1
5914,291,ARE,2016,100.0,1
5915,291,ARE,2017,100.0,1
5916,291,ARE,2018,100.0,1
5917,291,ARE,2019,100.0,1
5918,291,ARE,2020,100.0,1
5919,292,GBR,1990,100.0,1
5920,292,GBR,1991,100.0,1
5921,292,GBR,1992,100.0,1
5922,292,GBR,1993,100.0,1
5923,292,GBR,1994,100.0,1
5924,292,GBR,1995,100.0,1
5925,292,GBR,1996,100.0,1
5926,292,GBR,1997,100.0,1
5927,292,GBR,1998,100.0,1
5928,292,GBR,1999,100.0,1
5929,292,GBR,2000,100.0,1
5930,292,GBR,2001,100.0,1
5931,292,GBR,2002,100.0,1
5932,292,GBR,2003,100.0,1
5933,292,GBR,2004,100.0,1
5934,292,GBR,2005,100.0,1
5935,292,GBR,2006,100.0,1
5936,292,GBR,2007,100.0,1
5937,292,GBR,2008,100.0,1
5938,292,GBR,2009,100.0,1
5939,292,GBR,2010,100.0,1
5940,292,GBR,2011,100.0,1
5941,292,GBR,2012,100.0,1
5942,292,GBR,2013,100.0,1
5943,292,GBR,2014,100.0,1
5944,292,GBR,2015,100.0,1
5945,292,GBR,2016,100.0,1
5946,292,GBR,2017,100.0,1
5947,292,GBR,2018,100.0,1
5948,292,GBR,2019,100.0,1
5949,292,GBR,2020,100.0,1
5950,293,USA,1990,100.0,1
5951,293,USA,1991,100.0,1
5952,293,USA,1992,100.0,1
5953,293,USA,1993,100.0,1
5954,293,USA,1994,100.0,1
5955,293,USA,1995,100.0,1
5956,293,USA,1996,100.0,1
5957,293,USA,1997,100.0,1
5958,293,USA,1998,100.0,1
5959,293,USA,1999,100.0,1
5960,293,USA,2000,100.0,1
5961,293,USA,2001,100.0,1
5962,293,USA,2002,100.0,1
5963,293,USA,2003,100.0,1
5964,293,USA,2004,100.0,1
5965,293,USA,2005,100.0,1
5966,293,USA,2006,100.0,1
5967,293,USA,2007,100.0,1
5968,293,USA,2008,100.0,1
5969,293,USA,2009,100.0,1
5970,293,USA,2010,100.0,1
5971,293,USA,2011,100.0,1
5972,293,USA,2012,100.0,1
5973,293,USA,2013,100.0,1
5974,293,USA,2014,100.0,1
5975,293,USA,2015,100.0,1
5976,293,USA,2016,100.0,1
5977,293,USA,2017,100.0,1
5978,293,USA,2018,100.0,1
5979,293,USA,2019,100.0,1
5980,293,USA,2020,100.0,1
5981,294,VIR,1990,100.0,1
5982,294,VIR,1991,100.0,1
5983,294,VIR,1992,100.0,1
5984,294,VIR,1993,100.0,1
5985,294,VIR,1994,100.0,1
5986,294,VIR,1995,100.0,1
5987,294,VIR,1996,100.0,1
5988,294,VIR,1997,100.0,1
5989,294,VIR,1998,100.0,1
5990,294,VIR,1999,100.0,1
5991,294,VIR,2000,100.0,1
5992,294,VIR,2001,100.0,1
5993,294,VIR,2002,100.0,1
5994,294,VIR,2003,100.0,1
5995,294,VIR,2004,100.0,1
5996,294,VIR,2005,100.0,1
5997,294,VIR,2006,100.0,1
5998,294,VIR,2007,100.0,1
5999,294,VIR,2008,100.0,1
6000,294,VIR,2009,100.0,1
6001,294,VIR,2010,100.0,1
6002,294,VIR,2011,100.0,1
6003,294,VIR,2012,100.0,1
6004,294,VIR,2013,100.0,1
6005,294,VIR,2014,100.0,1
6006,294,VIR,2015,100.0,1
6007,294,VIR,2016,100.0,1
6008,294,VIR,2017,100.0,1
6009,294,VIR,2018,100.0,1
6010,294,VIR,2019,100.0,1
6011,294,VIR,2020,100.0,1
6012,295,Sin Informacion,2000,95.62818145751952,1
6013,295,Sin Informacion,2001,96.11275482177734,1
6014,295,Sin Informacion,2002,96.48664855957033,1
6015,295,Sin Informacion,2003,96.7097396850586,1
6016,295,Sin Informacion,2004,96.95647430419922,1
6017,295,Sin Informacion,2005,97.2065200805664,1
6018,295,Sin Informacion,2006,97.62667846679688,1
6019,295,Sin Informacion,2007,97.68045043945312,1
6020,295,Sin Informacion,2008,97.98473358154295,1
6021,295,Sin Informacion,2009,98.26563262939452,1
6022,295,Sin Informacion,2010,98.68805694580078,1
6023,295,Sin Informacion,2011,98.83367156982422,1
6024,295,Sin Informacion,2012,99.0185317993164,1
6025,295,Sin Informacion,2013,99.08330535888672,1
6026,295,Sin Informacion,2014,99.12374114990234,1
6027,295,Sin Informacion,2015,98.89798736572266,1
6028,295,Sin Informacion,2016,99.17705535888672,1
6029,295,Sin Informacion,2017,99.26576232910156,1
6030,295,Sin Informacion,2018,99.23807525634766,1
6031,295,Sin Informacion,2019,99.3114776611328,1
6032,295,Sin Informacion,2020,99.37611389160156,1
6033,296,URY,1992,96.18231201171876,1
6034,296,URY,1993,96.3630599975586,1
6035,296,URY,1994,96.54244995117188,1
6036,296,URY,1995,96.71979522705078,1
6037,296,URY,1996,95.9000015258789,1
6038,296,URY,1997,97.0656509399414,1
6039,296,URY,1998,97.23280334472656,1
6040,296,URY,1999,97.39511108398438,1
6041,296,URY,2000,97.67686462402344,1
6042,296,URY,2001,97.78539276123048,1
6043,296,URY,2002,97.8863296508789,1
6044,296,URY,2003,97.98204040527344,1
6045,296,URY,2004,98.07485961914062,1
6046,296,URY,2005,98.16714477539062,1
6047,296,URY,2006,98.50542449951172,1
6048,296,URY,2007,98.69263458251952,1
6049,296,URY,2008,98.78435516357422,1
6050,296,URY,2009,99.0999984741211,1
6051,296,URY,2010,99.3000030517578,1
6052,296,URY,2011,99.16999816894533,1
6053,296,URY,2012,99.5999984741211,1
6054,296,URY,2013,99.61180877685548,1
6055,296,URY,2014,99.6570816040039,1
6056,296,URY,2015,99.70948028564452,1
6057,296,URY,2016,99.6999969482422,1
6058,296,URY,2017,99.8000030517578,1
6059,296,URY,2018,99.8000030517578,1
6060,296,URY,2019,99.9000015258789,1
6061,296,URY,2020,100.0,1
6062,297,UZB,1996,99.5999984741211,1
6063,297,UZB,1997,99.37974548339844,1
6064,297,UZB,1998,99.44934844970705,1
6065,297,UZB,1999,99.5141143798828,1
6066,297,UZB,2000,99.59326934814452,1
6067,297,UZB,2001,99.6301040649414,1
6068,297,UZB,2002,99.6999969482422,1
6069,297,UZB,2003,99.68336486816406,1
6070,297,UZB,2004,99.70449829101562,1
6071,297,UZB,2005,99.72508239746094,1
6072,297,UZB,2006,99.49009704589844,1
6073,297,UZB,2007,99.7745361328125,1
6074,297,UZB,2008,99.80874633789062,1
6075,297,UZB,2009,99.8529052734375,1
6076,297,UZB,2010,99.9128875732422,1
6077,297,UZB,2011,99.96144104003906,1
6078,297,UZB,2012,99.98982238769533,1
6079,297,UZB,2013,99.99887084960938,1
6080,297,UZB,2014,100.0,1
6081,297,UZB,2015,100.0,1
6082,297,UZB,2016,100.0,1
6083,297,UZB,2017,100.0,1
6084,297,UZB,2018,100.0,1
6085,297,UZB,2019,100.0,1
6086,297,UZB,2020,100.0,1
6087,298,VUT,1994,18.0,0
6088,298,VUT,1995,12.941643714904783,0
6089,298,VUT,1996,14.79236125946045,0
6090,298,VUT,1997,16.639678955078125,0
6091,298,VUT,1998,18.48291778564453,0
6092,298,VUT,1999,19.100000381469727,0
6093,298,VUT,2000,22.14307975769043,0
6094,298,VUT,2001,23.94388008117676,0
6095,298,VUT,2002,25.737098693847656,0
6096,298,VUT,2003,27.52507972717285,0
6097,298,VUT,2004,29.3101749420166,1
6098,298,VUT,2005,31.09473419189453,1
6099,298,VUT,2006,26.440000534057617,0
6100,298,VUT,2007,33.62461853027344,1
6101,298,VUT,2008,36.47030258178711,1
6102,298,VUT,2009,33.291114807128906,1
6103,298,VUT,2010,44.09999847412109,1
6104,298,VUT,2011,41.93532943725586,1
6105,298,VUT,2012,43.789527893066406,1
6106,298,VUT,2013,31.700000762939453,1
6107,298,VUT,2014,49.05744552612305,1
6108,298,VUT,2015,52.2051010131836,1
6109,298,VUT,2016,57.81999969482422,1
6110,298,VUT,2017,62.79999923706055,1
6111,298,VUT,2018,61.754512786865234,1
6112,298,VUT,2019,64.5901870727539,1
6113,298,VUT,2020,67.33326721191406,1
6114,299,VEN,1992,97.82020568847656,1
6115,299,VEN,1993,98.23953247070312,1
6116,299,VEN,1994,98.32333374023438,1
6117,299,VEN,1995,99.0,1
6118,299,VEN,1996,98.484130859375,1
6119,299,VEN,1997,98.6999969482422,1
6120,299,VEN,1998,98.4000015258789,1
6121,299,VEN,1999,98.9000015258789,1
6122,299,VEN,2000,98.9000015258789,1
6123,299,VEN,2001,99.9000015258789,1
6124,299,VEN,2002,99.8000030517578,1
6125,299,VEN,2003,95.6999969482422,1
6126,299,VEN,2004,99.0999984741211,1
6127,299,VEN,2005,98.85616302490234,1
6128,299,VEN,2006,99.3000030517578,1
6129,299,VEN,2007,98.88817596435548,1
6130,299,VEN,2008,98.9136734008789,1
6131,299,VEN,2009,98.94910430908205,1
6132,299,VEN,2010,99.05494689941406,1
6133,299,VEN,2011,98.83999633789062,1
6134,299,VEN,2012,99.20807647705078,1
6135,299,VEN,2013,99.25721740722656,1
6136,299,VEN,2014,100.0,1
6137,299,VEN,2015,100.0,1
6138,299,VEN,2016,99.4000015258789,1
6139,299,VEN,2017,99.1999969482422,1
6140,299,VEN,2018,99.91120147705078,1
6141,299,VEN,2019,99.97681427001952,1
6142,299,VEN,2020,100.0,1
6143,300,VNM,1997,78.4000015258789,1
6144,300,VNM,1998,86.17598724365234,1
6145,300,VNM,1999,86.99443817138672,1
6146,300,VNM,2000,87.82841491699219,1
6147,300,VNM,2001,88.60747528076172,1
6148,300,VNM,2002,89.0999984741211,1
6149,300,VNM,2003,90.14519500732422,1
6150,300,VNM,2004,90.9085464477539,1
6151,300,VNM,2005,96.0999984741211,1
6152,300,VNM,2006,96.0,1
6153,300,VNM,2007,93.20526885986328,1
6154,300,VNM,2008,93.9817123413086,1
6155,300,VNM,2009,96.0999984741211,1
6156,300,VNM,2010,97.43000030517578,1
6157,300,VNM,2011,99.0,1
6158,300,VNM,2012,97.88999938964844,1
6159,300,VNM,2013,98.55496215820312,1
6160,300,VNM,2014,99.1999969482422,1
6161,300,VNM,2015,99.82130432128906,1
6162,300,VNM,2016,99.1999969482422,1
6163,300,VNM,2017,100.0,1
6164,300,VNM,2018,100.0,1
6165,300,VNM,2019,99.4000015258789,1
6166,300,VNM,2020,100.0,1
6167,306,OWID_WRL,1998,73.40648651123047,1
6168,306,OWID_WRL,1999,74.7084732055664,1
6169,306,OWID_WRL,2000,78.22395324707031,1
6170,306,OWID_WRL,2001,77.87493896484375,1
6171,306,OWID_WRL,2002,79.33657836914062,1
6172,306,OWID_WRL,2003,79.93478393554688,1
6173,306,OWID_WRL,2004,80.15174865722656,1
6174,306,OWID_WRL,2005,80.64798736572266,1
6175,306,OWID_WRL,2006,81.35628509521484,1
6176,306,OWID_WRL,2007,81.84757995605469,1
6177,306,OWID_WRL,2008,82.47616577148438,1
6178,306,OWID_WRL,2009,82.84904479980469,1
6179,306,OWID_WRL,2010,83.22254180908203,1
6180,306,OWID_WRL,2011,82.16658020019531,1
6181,306,OWID_WRL,2012,84.74070739746094,1
6182,306,OWID_WRL,2013,85.24041748046875,1
6183,306,OWID_WRL,2014,85.64832305908203,1
6184,306,OWID_WRL,2015,86.61952209472656,1
6185,306,OWID_WRL,2016,87.69676208496094,1
6186,306,OWID_WRL,2017,88.59376525878906,1
